agency_ori,agency_incident_id,location_address,location_address_adjusted,latlng_method,geocoded_location_interpreted,geocoded_location_type,geocoding_imprecise,lat,lng,tract_2010,tract_state_2010,tract_2000,tract_state_2000
MDBPD0000,15V0225,1400 W PRATT ST,"1400 W PRATT ST, Baltimore, Maryland, USA",geocoded,"1400 W Pratt St, Baltimore, MD 21223, USA",street_address,False,39.2855152,-76.63936700000002,24510190200.0,MD,24510190200.0,MD
MDBPD0000,15V0226,1600 PENNSYLVANIA AV,"1600 PENNSYLVANIA AV, Baltimore, Maryland, USA",geocoded,"1600 Pennsylvania Ave, Baltimore, MD 21217, USA",street_address,False,39.3030243,-76.63422290000003,24510140200.0,MD,24510140200.0,MD
MDBPD0000,15V0227,2300 RIGGS AV,"2300 RIGGS AV, Baltimore, Maryland, USA",geocoded,"2300 Riggs Ave, Baltimore, MD 21216, USA",premise,False,39.3008996,-76.65382640000001,24510160500.0,MD,24510160500.0,MD
MDBPD0000,15V0224,3300 REISTERSTOWN RD,"3300 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"3300 Reisterstown Rd, Baltimore, MD 21215, USA",premise,False,39.3244549,-76.65744629999998,24510150500.0,MD,24510150500.0,MD
MDBPD0000,15V0223,4361 SHELDON AV,"4361 SHELDON AV, Baltimore, Maryland, USA",geocoded,"4361 Sheldon Ave, Baltimore, MD 21206, USA",premise,False,39.32612279999999,-76.5615892,24510260202.0,MD,24510260202.0,MD
MDBPD0000,15V0222,4200 MASSACHUSETTS AV,"4200 MASSACHUSETTS AV, Baltimore, Maryland, USA",geocoded,"4200 Massachusetts Ave, Baltimore, MD 21229, USA",street_address,False,39.28359409999999,-76.6854694,24510200800.0,MD,24510200800.0,MD
MDBPD0000,15V0219,4000 NORFOLK AV,"4000 NORFOLK AV, Baltimore, Maryland, USA",geocoded,"4000 Norfolk Ave, Baltimore, MD 21216, USA",premise,False,39.32419780000001,-76.6854177,24510150900.0,MD,24510150900.0,MD
MDBPD0000,15V0221,2000 LINDEN AV,"2000 LINDEN AV, Baltimore, Maryland, USA",geocoded,"2000 Linden Ave, Baltimore, MD 21217, USA",premise,False,39.3107571,-76.6330132,24510130200.0,MD,24510130200.0,MD
MDBPD0000,15V0220,2300 W LANVALE ST,"2300 W LANVALE ST, Baltimore, Maryland, USA",geocoded,"2300 W Lanvale St, Baltimore, MD 21216, USA",premise,False,39.2972215,-76.65353300000002,24510160500.0,MD,24510160500.0,MD
MDBPD0000,15V0217,1911 CLIFTON AV,"1911 CLIFTON AV, Baltimore, Maryland, USA",geocoded,"1911 Clifton Ave, Baltimore, MD 21217, USA",premise,False,39.3117546,-76.64868270000002,24510150400.0,MD,24510150400.0,MD
MDBPD0000,15V0211,2716 HUGO AV,"2716 HUGO AV, Baltimore, Maryland, USA",geocoded,"2716 Hugo Ave, Baltimore, MD 21218, USA",street_address,False,39.32323299999999,-76.589488,24510090600.0,MD,24510090600.0,MD
MDBPD0000,15V0218,4600 REISTERSTOWN RD,"4600 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"4600 Reisterstown Rd, Baltimore, MD 21215, USA",premise,False,39.340181099999995,-76.6715573,24510151300.0,MD,24510271600.0,MD
MDBPD0000,15V0213,3700 ST MARGARET ST,"3700 ST MARGARET ST, Baltimore, Maryland, USA",geocoded,"3700 St Margaret St, Baltimore, MD 21225, USA",premise,False,39.233173799999996,-76.59563109999998,24510250500.0,MD,24510250500.0,MD
MDBPD0000,15V0214,2700 HUGO AV,"2700 HUGO AV, Baltimore, Maryland, USA",geocoded,"2700 Hugo Ave, Baltimore, MD 21218, USA",street_address,False,39.323023,-76.589207,24510090600.0,MD,24510090600.0,MD
MDBPD0000,15V0216,4400 TOWANDA AV,"4400 TOWANDA AV, Baltimore, Maryland, USA",geocoded,"4400 Towanda Ave, Baltimore, MD 21215, USA",premise,False,39.338741799999994,-76.6694167,24510151300.0,MD,24510151300.0,MD
MDBPD0000,15V0212,1100 E NORTHERN PKWY,"1100 E NORTHERN PKWY, Baltimore, Maryland, USA",geocoded,"1100 E Northern Pkwy, Baltimore, MD 21239, USA",premise,False,39.3671029,-76.59726739999998,24510270801.0,MD,24510270801.0,MD
MDBPD0000,15V0215,2400 REISTERSTOWN RD,"2400 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"2400 Reisterstown Rd, Baltimore, MD 21217, USA",street_address,False,39.315601,-76.6496219,24510150400.0,MD,24510150400.0,MD
MDBPD0000,15H0130,800 MC KIM ST,"800 MC KIM ST, Baltimore, Maryland, USA",geocoded,"800 Mc Kim St, Baltimore, MD 21202, USA",street_address,False,39.298970399999995,-76.6062199,24510100200.0,MD,24510100200.0,MD
MDBPD0000,15V0210,1100 WASHINGTON BLVD,"1100 WASHINGTON BLVD, Baltimore, Maryland, USA",geocoded,"1100 Washington Blvd, Baltimore, MD 21230, USA",premise,False,39.28293,-76.63277629999997,24510210200.0,MD,24510210200.0,MD
MDBPD0000,15V0209,1700 N CAREY ST,"1700 N CAREY ST, Baltimore, Maryland, USA",geocoded,"1700 N Carey St, Baltimore, MD 21217, USA",street_address,False,39.3088801,-76.642815,24510150100.0,MD,24510150100.0,MD
MDBPD0000,15V0205,1600 E FEDERAL ST,"1600 E FEDERAL ST, Baltimore, Maryland, USA",geocoded,"1600 Federal St, Baltimore, MD 21213, USA",premise,False,39.3086496,-76.5963968,24510080600.0,MD,24510080600.0,MD
MDBPD0000,15V0206,2900 MOSHER ST,"2900 MOSHER ST, Baltimore, Maryland, USA",geocoded,"2900 Mosher St, Baltimore, MD 21216, USA",premise,False,39.29932700000001,-76.6657488,24510160700.0,MD,24510160600.0,MD
MDBPD0000,15V0208,1000 N ARLINGTON AV,"1000 N ARLINGTON AV, Baltimore, Maryland, USA",geocoded,"1000 N Arlington Ave, Baltimore, MD 21217, USA",street_address,False,39.3004708,-76.63607950000002,24510160100.0,MD,24510160100.0,MD
MDBPD0000,15V0204,2200 HUNTER ST,"2200 HUNTER ST, Baltimore, Maryland, USA",geocoded,"2200 Hunter St, Baltimore, MD 21218, USA",street_address,False,39.3143719,-76.6134969,24510120400.0,MD,24510120400.0,MD
MDBPD0000,15V0203,1100 WALNUT AV,"1100 WALNUT AV, Baltimore, Maryland, USA",geocoded,"1100 Walnut Ave, Baltimore, MD 21229, USA",premise,False,39.2966701,-76.69189970000002,24510280401.0,MD,24510280402.0,MD
MDBPD0000,15V0202,1735 W PRATT ST,"1735 W PRATT ST, Baltimore, Maryland, USA",geocoded,"1735 W Pratt St, Baltimore, MD 21223, USA",street_address,False,39.285098299999994,-76.64482199999998,24510190300.0,MD,24510190300.0,MD
MDBPD0000,15V0200,700 KIRBY LA,"700 KIRBY LA, Baltimore, Maryland, USA",geocoded,"700 Kirby Ln, Baltimore, MD 21217, USA",street_address,False,39.29646169999999,-76.64635129999998,24510160400.0,MD,24510160400.0,MD
MDBPD0000,15V0199,800 HARLEM AV,"800 HARLEM AV, Baltimore, Maryland, USA",geocoded,"800 Harlem Ave, Baltimore, MD 21201, USA",street_address,False,39.297101,-76.630939,24510170300.0,MD,24510170300.0,MD
MDBPD0000,15V0201,3500 REISTERSTOWN RD,"3500 REISTERSTOWN RD, Baltimore, Maryland, USA",geocoded,"3500 Reisterstown Rd, Baltimore, MD 21215, USA",premise,False,39.3276496,-76.65966929999998,24510151200.0,MD,24510151200.0,MD
MDBPD0000,15V0198,2600 W PATAPSCO AV,"2600 W PATAPSCO AV, Baltimore, Maryland, USA",geocoded,"2600 W Patapsco Ave, Baltimore, MD 21230, USA",street_address,False,39.25367670000001,-76.6517396,24510250205.0,MD,24510250205.0,MD
MDBPD0000,15V0196,1300 W LEXINGTON ST,"1300 W LEXINGTON ST, Baltimore, Maryland, USA",geocoded,"1300 W Lexington St, Baltimore, MD 21223, USA",street_address,False,39.2908732,-76.6382777,24510180200.0,MD,24510180200.0,MD
MDBPD0000,15V0197,1500 PRESSTMAN ST,"1500 PRESSTMAN ST, Baltimore, Maryland, USA",geocoded,"1500 Presstman St, Baltimore, MD 21217, USA",street_address,False,39.305634999999995,-76.642067,24510150100.0,MD,24510150100.0,MD
MDBPD0000,15H0123,633 AISQUITH ST,"633 AISQUITH ST, Baltimore, Maryland, USA",geocoded,"633 Aisquith St, Baltimore, MD 21202, USA",street_address,False,39.2978158,-76.6013772,24510280500.0,MD,24510050100.0,MD
MDBPD0000,15V0195,1200 N LUZERNE AV,"1200 N LUZERNE AV, Baltimore, Maryland, USA",geocoded,"1200 N Luzerne Ave, Baltimore, MD 21213, USA",premise,False,39.3049145,-76.58150129999999,24510080301.0,MD,24510080301.0,MD
MDBPD0000,15V0192,3908 2ND ST,"3908 2ND ST, Baltimore, Maryland, USA",geocoded,"3908 2nd St, Baltimore, MD 21225, USA",street_address,False,39.234857,-76.610568,24510250401.0,MD,24510250401.0,MD
MDBPD0000,15V0194,200 CHERRY HILL RD,"200 CHERRY HILL RD, Baltimore, Maryland, USA",geocoded,"200 Cherry Hill Rd, Baltimore, MD 21225, USA",street_address,False,39.2519341,-76.6184442,24510250203.0,MD,24510250207.0,MD
MDBPD0000,15V0193,2400 FREDERICK AV,"2400 FREDERICK AV, Baltimore, Maryland, USA",geocoded,"2400 Frederick Ave, Baltimore, MD 21223, USA",premise,False,39.2843191,-76.6546627,24510200400.0,MD,24510200400.0,MD
MDBPD0000,15V0190,2003 W PRATT ST,"2003 W PRATT ST, Baltimore, Maryland, USA",geocoded,"2003 W Pratt St, Baltimore, MD 21223, USA",premise,False,39.2848888,-76.64875040000003,24510200300.0,MD,24510200300.0,MD
MDBPD0000,15V0189,001 N GILMOR ST,"001 N GILMOR ST, Baltimore, Maryland, USA",geocoded,"1 N Gilmor St, Baltimore, MD 21223, USA",street_address,False,39.28843150000001,-76.6421926,24510190100.0,MD,24510190100.0,MD
MDBPD0000,15V0191,1600 CLIFTVIEW AV,"1600 CLIFTVIEW AV, Baltimore, Maryland, USA",geocoded,"1600 Cliftview Ave, Baltimore, MD 21213, USA",street_address,False,39.3153346,-76.5955524,24510080500.0,MD,24510080500.0,MD
MDBPD0000,15V0188,2000 KENNEDY AV,"2000 KENNEDY AV, Baltimore, Maryland, USA",geocoded,"2000 Kennedy Ave, Baltimore, MD 21218, USA",premise,False,39.313138099999996,-76.60450089999998,24510090800.0,MD,24510090800.0,MD
MDBPD0000,15V0186,1500 W MULBERRY ST,"1500 W MULBERRY ST, Baltimore, Maryland, USA",geocoded,"1500 W Mulberry St, Baltimore, MD 21223, USA",street_address,False,39.29311250000001,-76.64129799999998,24510190100.0,MD,24510190100.0,MD
MDBPD0000,15V0187,1800 BARCLAY ST,"1800 BARCLAY ST, Baltimore, Maryland, USA",geocoded,"1800 Barclay St, Baltimore, MD 21202, USA",premise,False,39.3103597,-76.61106819999998,24510120500.0,MD,24510120500.0,MD
MDBPD0000,15H0115,500 EDGEWOOD ST,"500 EDGEWOOD ST, Baltimore, Maryland, USA",geocoded,"500 Edgewood St, Baltimore, MD 21229, USA",premise,False,39.292826500000004,-76.67572129999998,24510200701.0,MD,24510200701.0,MD
MDBPD0000,15V0185,5300 BELAIR RD,"5300 BELAIR RD, Baltimore, Maryland, USA",geocoded,"5300 Belair Rd, Baltimore, MD 21206, USA",premise,False,39.338901899999996,-76.552526,24510270401.0,MD,24510270401.0,MD
MDBPD0000,15V0183,1700 E 25TH ST,"1700 E 25TH ST, Baltimore, Maryland, USA",geocoded,"1700 E 25th St, Baltimore, MD 21213, USA",premise,False,39.3161729,-76.593475,24510080500.0,MD,24510080500.0,MD
MDBPD0000,15V0184,001 N GILMOR ST,"001 N GILMOR ST, Baltimore, Maryland, USA",geocoded,"1 N Gilmor St, Baltimore, MD 21223, USA",street_address,False,39.28843150000001,-76.6421926,24510190100.0,MD,24510190100.0,MD
MDBPD0000,15H0110,1900 N COLLINGTON AV,"1900 N COLLINGTON AV, Baltimore, Maryland, USA",geocoded,"1900 N Collington Ave, Baltimore, MD 21213, USA",premise,False,39.3128121,-76.58773120000002,24510080200.0,MD,24510080200.0,MD
MDBPD0000,15V0180,1700 E 30TH ST,"1700 E 30TH ST, Baltimore, Maryland, USA",geocoded,"1700 E 30th St, Baltimore, MD 21218, USA",street_address,False,39.325563,-76.59182,24510090600.0,MD,24510090600.0,MD
MDBPD0000,15V0181,1200 W NORTH AV,"1200 W NORTH AV, Baltimore, Maryland, USA",geocoded,"1200 W North Ave, Baltimore, MD 21217, USA",premise,False,39.3104822,-76.63732279999998,24510130300.0,MD,24510130300.0,MD
MDBPD0000,15V0179,2900 W LANVALE ST,"2900 W LANVALE ST, Baltimore, Maryland, USA",geocoded,"2900 W Lanvale St, Baltimore, MD 21216, USA",street_address,False,39.2971424,-76.66508309999998,24510160600.0,MD,24510160600.0,MD
MDBPD0000,15V0182,2100 N FOREST PARK AV,"2100 N FOREST PARK AV, Baltimore, Maryland, USA",geocoded,"2100 N Forest Park Ave, Gwynn Oak, MD 21207, USA",street_address,False,39.3102924,-76.7075693,24510280301.0,MD,24510280301.0,MD
MDBPD0000,15V0177,5200 PARK HEIGHTS AV,"5200 PARK HEIGHTS AV, Baltimore, Maryland, USA",geocoded,"5200 Park Heights Ave, Baltimore, MD 21215, USA",street_address,False,39.348913,-76.67653100000003,24510271801.0,MD,24510271801.0,MD
MDBPD0000,15V0178,800 GRETNA CT,"800 GRETNA CT, Baltimore, Maryland, USA",geocoded,"800 Gretna Ct, Baltimore, MD 21225, USA",street_address,False,39.2305263,-76.60114240000001,24510250402.0,MD,24510250402.0,MD
MDBPD0000,15V0176,3700 W BELVEDERE AV,"3700 W BELVEDERE AV, Baltimore, Maryland, USA",geocoded,"3700 W Belvedere Ave, Baltimore, MD 21215, USA",premise,False,39.346399700000006,-76.68053459999999,24510271801.0,MD,24510271801.0,MD
MDBPD0000,15V0172,700 N ROSE ST,"700 N ROSE ST, Baltimore, Maryland, USA",geocoded,"700 N Rose St, Baltimore, MD 21205, USA",street_address,False,39.299177500000006,-76.58178319999998,24510070200.0,MD,24510070200.0,MD
MDBPD0000,15V0173,3306 CLIFTON AV,"3306 CLIFTON AV, Baltimore, Maryland, USA",geocoded,"3306 Clifton Ave, Baltimore, MD 21216, USA",premise,False,39.311305299999994,-76.67335059999998,24510150702.0,MD,24510150702.0,MD
MDBPD0000,15V0168,2000 PRESBURY ST,"2000 PRESBURY ST, Baltimore, Maryland, USA",geocoded,"2000 Presbury St, Baltimore, MD 21217, USA",street_address,False,39.308008,-76.65025399999998,24510150200.0,MD,24510150200.0,MD
MDBPD0000,15V0170,2100 PENNSYLVANIA AV,"2100 PENNSYLVANIA AV, Baltimore, Maryland, USA",geocoded,"2100 Pennsylvania Ave, Baltimore, MD 21217, USA",premise,False,39.306907700000004,-76.6391151,24510150100.0,MD,24510140300.0,MD
MDBPD0000,15V0171,2700 HARLEM AV,"2700 HARLEM AV, Baltimore, Maryland, USA",geocoded,"2700 Harlem Ave, Baltimore, MD 21216, USA",street_address,False,39.295758899999996,-76.661596,24510160600.0,MD,24510160600.0,MD
MDBPD0000,15H0104,5300 ST GEORGES AV,"5300 ST GEORGES AV, Baltimore, Maryland, USA",geocoded,"5300 St Georges Ave, Baltimore, MD 21212, USA",premise,False,39.3527869,-76.6016233,24510271002.0,MD,24510271002.0,MD
MDBPD0000,15V0167,2900 ARUNAH AV,"2900 ARUNAH AV, Baltimore, Maryland, USA",geocoded,"2900 Arunah Ave, Baltimore, MD 21216, USA",street_address,False,39.29522559999999,-76.6649718,24510160600.0,MD,24510160600.0,MD
MDBPD0000,15H0103,800 W FAYETTE ST,"800 W FAYETTE ST, Baltimore, Maryland, USA",geocoded,"800 W Fayette St, Baltimore, MD 21201, USA",premise,False,39.2901576,-76.62974140000001,24510180100.0,MD,24510180100.0,MD
MDBPD0000,15V0166,5200 MIDWOOD AV,"5200 MIDWOOD AV, Baltimore, Maryland, USA",geocoded,"5200 Midwood Ave, Baltimore, MD 21212, USA",premise,False,39.3515884,-76.60301390000002,24510271002.0,MD,24510271002.0,MD
MDBPD0000,15V0169,1400 N FULTON AV,"1400 N FULTON AV, Baltimore, Maryland, USA",geocoded,"1400 N Fulton Ave, Baltimore, MD 21217, USA",premise,False,39.30430850000001,-76.64631379999999,24510150200.0,MD,24510150200.0,MD
MDBPD0000,15V0161,2300 E PRESTON ST,"2300 E PRESTON ST, Baltimore, Maryland, USA",geocoded,"2300 E Preston St, Baltimore, MD 21213, USA",street_address,False,39.305914200000004,-76.58512449999998,24510080400.0,MD,24510080400.0,MD
MDBPD0000,15V0162,800 W LEXINGTON ST,"800 W LEXINGTON ST, Baltimore, Maryland, USA",geocoded,"800 W Lexington St, Baltimore, MD 21201, USA",premise,False,39.2912348,-76.63077940000002,24510180100.0,MD,24510180100.0,MD
MDBPD0000,15V0163,2100 HOLLINS ST,"2100 HOLLINS ST, Baltimore, Maryland, USA",geocoded,"2100 Hollins St, Baltimore, MD 21223, USA",premise,False,39.2871662,-76.6501717,24510200400.0,MD,24510200400.0,MD
MDBPD0000,15V0165,1600 HAZEL ST,"1600 HAZEL ST, Baltimore, Maryland, USA",geocoded,"1600 Hazel St, Baltimore, MD 21226, USA",premise,False,39.2262215,-76.5884131,24510250500.0,MD,24510250500.0,MD
MDBPD0000,15V0159,3200 E NORTHERN PKWY,"3200 E NORTHERN PKWY, Baltimore, Maryland, USA",geocoded,"3200 E Northern Pkwy, Baltimore, MD 21214, USA",premise,False,39.3615817,-76.5462106,24510270501.0,MD,24510270501.0,MD
MDBPD0000,15V0158,1800 EDMONDSON AV,"1800 EDMONDSON AV, Baltimore, Maryland, USA",geocoded,"1800 Edmondson Ave, Baltimore, MD 21223, USA",street_address,False,39.2954094,-76.6459469,24510160400.0,MD,24510160400.0,MD
MDBPD0000,15V0160,1716 NORMAL AV,"1716 NORMAL AV, Baltimore, Maryland, USA",geocoded,"1716 Normal Ave, Baltimore, MD 21213, USA",premise,False,39.3155981,-76.59350950000002,24510080500.0,MD,24510080500.0,MD
MDBPD0000,15V0157,2300 E PRESTON ST,"2300 E PRESTON ST, Baltimore, Maryland, USA",geocoded,"2300 E Preston St, Baltimore, MD 21213, USA",street_address,False,39.305914200000004,-76.58512449999998,24510080400.0,MD,24510080400.0,MD
MDBPD0000,15H0098,1912 WILHELM ST,"1912 WILHELM ST, Baltimore, Maryland, USA",geocoded,"1912 Wilhelm St, Baltimore, MD 21223, USA",street_address,False,39.283801600000004,-76.6473793,24510200300.0,MD,24510200300.0,MD
MDBPD0000,15H0096,1803 RAMBLEWOOD RD,"1803 RAMBLEWOOD RD, Baltimore, Maryland, USA",geocoded,"1803 Ramblewood Rd, Baltimore, MD 21239, USA",street_address,False,39.3583161,-76.58018349999998,24510270803.0,MD,24510270803.0,MD
MDBPD0000,15H0095,2400 E MONUMENT ST,"2400 E MONUMENT ST, Baltimore, Maryland, USA",geocoded,"2400 E Monument St, Baltimore, MD 21205, USA",premise,False,39.2989573,-76.58361190000002,24510070200.0,MD,24510070200.0,MD
MDBPD0000,15H0094,500 N PULASKI ST,"500 N PULASKI ST, Baltimore, Maryland, USA",geocoded,"500 N Pulaski St, Baltimore, MD 21223, USA",street_address,False,39.29370979999999,-76.65054669999998,24510200200.0,MD,24510200100.0,MD
MDBPD0000,15V0152,2300 W LAFAYETTE AV,"2300 W LAFAYETTE AV, Baltimore, Maryland, USA",geocoded,"2300 W Lafayette Ave, Baltimore, MD 21216, USA",premise,False,39.2989738,-76.654333,24510160500.0,MD,24510160500.0,MD
MDBPD0000,15V0155,900 N CAROLINE ST,"900 N CAROLINE ST, Baltimore, Maryland, USA",geocoded,"900 N Caroline St, Baltimore, MD 21205, USA",street_address,False,39.300759899999996,-76.59846399999998,24510100200.0,MD,24510100200.0,MD
MDBPD0000,15V0156,1200 E MADISON ST,"1200 E MADISON ST, Baltimore, Maryland, USA",geocoded,"1200 E Madison St, Baltimore, MD 21202, USA",street_address,False,39.2992638,-76.60179720000002,24510100200.0,MD,24510100200.0,MD
MDBPD0000,15V0153,2000 W BALTIMORE ST,"2000 W BALTIMORE ST, Baltimore, Maryland, USA",geocoded,"2000 W Baltimore St, Baltimore, MD 21223, USA",premise,False,39.288293700000004,-76.6498445,24510200100.0,MD,24510200100.0,MD
MDBPD0000,15V0149,1907 MC CULLOH ST,"1907 MC CULLOH ST, Baltimore, Maryland, USA",geocoded,"1907 McCulloh St, Baltimore, MD 21217, USA",street_address,False,39.3075756,-76.6338775,24510140300.0,MD,24510140300.0,MD
MDBPD0000,15V0151,2035 JEFFERSON ST,"2035 JEFFERSON ST, Baltimore, Maryland, USA",geocoded,"2035 Jefferson St, Baltimore, MD 21205, USA",street_address,False,39.296296999999996,-76.58794499999998,24510060400.0,MD,24510060400.0,MD
MDBPD0000,15V0147,1600 N ELLAMONT ST,"1600 N ELLAMONT ST, Baltimore, Maryland, USA",geocoded,"1600 N Ellamont St, Baltimore, MD 21216, USA",premise,False,39.30588510000001,-76.67101590000001,24510160700.0,MD,24510160700.0,MD
MDBPD0000,15V0150,1100 N CAREY ST,"1100 N CAREY ST, Baltimore, Maryland, USA",geocoded,"1100 N Carey St, Baltimore, MD 21217, USA",street_address,False,39.30128000000001,-76.639067,24510160200.0,MD,24510160200.0,MD
MDBPD0000,15V0148,5400 FRANKFORD AV,"5400 FRANKFORD AV, Baltimore, Maryland, USA",geocoded,"5400 Frankford Ave, Baltimore, MD 21206, USA",street_address,False,39.3235123,-76.54023769999998,24510260203.0,MD,24510260203.0,MD
MDBPD0000,15V0146,1800 N MONROE ST,"1800 N MONROE ST, Baltimore, Maryland, USA",geocoded,"1800 N Monroe St, Baltimore, MD 21217, USA",street_address,False,39.308887,-76.648372,24510150200.0,MD,24510150200.0,MD
MDBPD0000,15V0143,1600 W NORTH AV,"1600 W NORTH AV, Baltimore, Maryland, USA",geocoded,"1600 W North Ave, Baltimore, MD 21217, USA",premise,False,39.3103061,-76.64316640000001,24510150400.0,MD,24510150400.0,MD
MDBPD0000,15V0145,600 N ELLWOOD AV,"600 N ELLWOOD AV, Baltimore, Maryland, USA",geocoded,"600 N Ellwood Ave, Baltimore, MD 21205, USA",premise,False,39.2983963,-76.57396179999998,24510070100.0,MD,24510070100.0,MD
MDBPD0000,15V0142,3800 CRESTLYN RD,"3800 CRESTLYN RD, Baltimore, Maryland, USA",geocoded,"3800 Crestlyn Rd, Baltimore, MD 21218, USA",street_address,False,39.33466660000001,-76.5991743,24510090100.0,MD,24510090100.0,MD
MDBPD0000,15V0141,1600 E LANVALE ST,"1600 E LANVALE ST, Baltimore, Maryland, USA",geocoded,"1600 E Lanvale St, Baltimore, MD 21213, USA",street_address,False,39.309714,-76.596447,24510080600.0,MD,24510080600.0,MD
MDBPD0000,15V0140,2417 DRUID HILL AV,"2417 DRUID HILL AV, Baltimore, Maryland, USA",geocoded,"2417 Druid Hill Ave, Baltimore, MD 21217, USA",street_address,False,39.31198010000001,-76.6395517,24510130300.0,MD,24510130300.0,MD
MDBPD0000,15V0139,400 N CLINTON ST,"400 N CLINTON ST, Baltimore, Maryland, USA",geocoded,"400 N Clinton St, Baltimore, MD 21224, USA",street_address,False,39.2959422,-76.57056490000002,24510261000.0,MD,24510261000.0,MD
MDBPD0000,15V0136,2600 GILES RD,"2600 GILES RD, Baltimore, Maryland, USA",geocoded,"2600 Giles Rd, Baltimore, MD 21225, USA",street_address,False,39.25101160000001,-76.6295636,24510250207.0,MD,24510250207.0,MD
MDBPD0000,15V0138,3816 YOLANDO RD,"3816 YOLANDO RD, Baltimore, Maryland, USA",geocoded,"3816 Yolando Rd, Baltimore, MD 21218, USA",premise,False,39.33459970000001,-76.6003793,24510090100.0,MD,24510090100.0,MD
MDBPD0000,15V0137,2300 W LANVALE ST,"2300 W LANVALE ST, Baltimore, Maryland, USA",geocoded,"2300 W Lanvale St, Baltimore, MD 21216, USA",premise,False,39.2972215,-76.65353300000002,24510160500.0,MD,24510160500.0,MD
MDBPD0000,15V0135,6000 WALTHER AV,"6000 WALTHER AV, Baltimore, Maryland, USA",geocoded,"6000 Walther Ave, Baltimore, MD 21206, USA",premise,False,39.3507475,-76.54577499999998,24510270402.0,MD,24510270402.0,MD
MDBPD0000,15V0134,3600 ST VICTOR ST,"3600 ST VICTOR ST, Baltimore, Maryland, USA",geocoded,"3600 St Victor St, Baltimore, MD 21225, USA",street_address,False,39.2345343,-76.5965701,24510250402.0,MD,24510250500.0,MD
