CASE_NUMBER,CASE_DATE,CASE_ADDRESS,CASE_STATUS,DESCRIPTION,VICT_TYPE,vict_type_generic,case_vict_type_generic,weapon_inferred,name_is_vague,null_dob,age_at_case,RACE,SEX,person_uid_is_custom_match,person_uid
13V0342,2013-12-18,1100 CARROLL ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,00a6bfe0f3
13V0345,2013-12-18,3000 BRENDAN AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,21,BLACK,MALE,0,478d011376
13V0345,2013-12-18,3000 BRENDAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,a2c7ee2307
13H0224,2013-12-19,1500 E 29TH ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,f11da9ada1
13H0224,2013-12-19,1500 E 29TH ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,ad5a78ee70
13V0344,2013-12-19,100 S DEAN ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,53e0d95400
13H0225,2013-12-20,1200 N LUZERNE AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,f11da9ada1
13H0225,2013-12-20,1200 N LUZERNE AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,36,BLACK,MALE,0,5d7b82b871
13V0346,2013-12-20,900 MT HOLLY ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,c4148e5a17
13H0226,2013-12-21,2432 MAISEL CT,CLOSED,SUSPECT,,,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,3e37ce465a
13H0226,2013-12-21,2432 MAISEL CT,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,56,BLACK,MALE,0,34f7e8623a
13H0226,2013-12-21,2432 MAISEL CT,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,ec938eb150
13V0347,2013-12-21,3100 WYLIE AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,007848742c
13V0347,2013-12-21,3100 WYLIE AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,0,7d0492e8dc
13V0347,2013-12-21,3100 WYLIE AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,226a605a13
13V0348,2013-12-21,3200 GRANTLEY RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,2a8d54404c
13V0348,2013-12-21,3200 GRANTLEY RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,627b7e1682
13H0227,2013-12-22,300 PARK AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,1e73dcb7d8
13H0227,2013-12-22,300 PARK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,37,BLACK,MALE,0,66772175c4
13V0349,2013-12-22,400 N BRADFORD ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,4a8818315a
13H0229,2013-12-23,949 N MOUNT ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,54,BLACK,MALE,0,f022bfce12
13V0350,2013-12-23,2919 MATHEWS ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,587da838ba
13V0351,2013-12-23,1700 ASHBURTON ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,38,BLACK,MALE,0,2560712eb4
13V0353,2013-12-24,3800 W BELVEDERE AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,19,BLACK,MALE,0,ad55d3c0e1
13V0353,2013-12-24,3800 W BELVEDERE AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,19,BLACK,MALE,0,ad55d3c0e1
13V0353,2013-12-24,3800 W BELVEDERE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,cc8dcdf891
13V0352,2013-12-26,3200 THE ALAMEDA,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,0a588cd2be
13V0352,2013-12-26,3200 THE ALAMEDA,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,4694dd1e30
13V0352,2013-12-26,3200 THE ALAMEDA,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,a6b9b3389e
13V0352,2013-12-26,3200 THE ALAMEDA,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,f736d56de0
13V0354,2013-12-26,3100 ANNETTA AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,27,BLACK,MALE,0,f465c8fb5f
13V0354,2013-12-26,3100 ANNETTA AV,OPEN,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,882d3e4135
13V0354,2013-12-26,3100 ANNETTA AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,4719e790c4
13V0355,2013-12-28,500 MC ELDERRY ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,0c4a1b41f2
13V0355,2013-12-28,500 MC ELDERRY ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,f8a8cdb50e
13H0232,2013-12-29,2700 E MONUMENT ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,23,BLACK,MALE,0,b3b98029d7
13V0356,2013-12-29,3200 W BALTIMORE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,2f7d6188c8
13V0358,2013-12-29,3700 REISTERSTOWN RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,33,BLACK,MALE,0,8d41f6de26
13V0358,2013-12-29,3700 REISTERSTOWN RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,17282c9f33
13V0359,2013-12-29,1500 MAY CT,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,1,,BLACK,MALE,0,764749133a
13V0359,2013-12-29,1500 MAY CT,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,1,fee90764bc
13V0359,2013-12-29,1500 MAY CT,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,1,fee90764bc
13V0359,2013-12-29,1500 MAY CT,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,033a0d98cf
13V0360,2013-12-30,1900 EDMONDSON AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,7dcbf6cefa
13V0360,2013-12-30,1900 EDMONDSON AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,FEMALE,0,d50c287bb3
13H0233,2013-12-31,100 W HAMBURG ST,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,90f065ff28
13H0233,2013-12-31,100 W HAMBURG ST,OPEN,SUSPECT,,,HOMICIDE,Firearm,0,0,16,BLACK,MALE,1,bbc27534ef
13H0233,2013-12-31,100 W HAMBURG ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,22,BLACK,MALE,0,c777cddee6
13V0364,2013-12-31,4200 WOODLEA AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,21,BLACK,MALE,0,551b05808f
13V0364,2013-12-31,4200 WOODLEA AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,f355fccd65
14H0001,2014-01-01,3900 EDMONDSON AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,27,BLACK,MALE,0,7d52d2b33b
14H0001,2014-01-01,3900 EDMONDSON AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,2355ab22ae
14H0001,2014-01-01,3900 EDMONDSON AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,48,BLACK,MALE,0,4880c8020d
14V0001,2014-01-01,5127 QUEENSBERRY AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,4c31174251
14V0002,2014-01-01,5900 EDNA AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,39,BLACK,MALE,0,9a33555aef
14V0002,2014-01-01,5900 EDNA AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,39,BLACK,MALE,0,285b1a749d
14H0002,2014-01-02,4300 SHAMROCK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,40,BLACK,MALE,0,65bea57124
14H0003,2014-01-02,1800 N PATTERSON PARK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,37,BLACK,MALE,0,906b966790
14H0003,2014-01-02,1800 N PATTERSON PARK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,fac05ed9f5
14H0004,2014-01-03,1700 ASHBURTON ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,b00af3d154
14V0006,2014-01-03,1800 W FAYETTE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,29,BLACK,MALE,0,0ae63384bf
14V0006,2014-01-03,1800 W FAYETTE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,42,BLACK,MALE,0,284d4cc97b
14V0004,2014-01-05,900 KEVIN RD,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,24,BLACK,MALE,0,61d8b4874b
14V0004,2014-01-05,900 KEVIN RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,18b088a4c8
14V0005,2014-01-05,1500 MYRTLE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,f2980e31d5
14H0005,2014-01-06,3600 LIBERTY HEIGHTS AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,2f2d597fe5
14H0005,2014-01-06,3600 LIBERTY HEIGHTS AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,21,BLACK,MALE,0,f6063ab271
14H0005,2014-01-06,3600 LIBERTY HEIGHTS AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,d7f49bd761
14H0006,2014-01-06,3000 OAKFORD AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,51,BLACK,MALE,0,c5d5e98700
14H0007,2014-01-08,5300 EASTBURY AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,MALE,0,a4b74d6c29
14V0007,2014-01-08,3400 REISTERSTOWN RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,35769c9a94
14V0007,2014-01-08,3400 REISTERSTOWN RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,426919dac4
14H0008,2014-01-09,526 S SMALLWOOD ST,CLOSED,SUSPECT,,,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,35769c9a94
14H0008,2014-01-09,526 S SMALLWOOD ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,48,WHITE,FEMALE,0,ec1e333a97
14H0008,2014-01-09,526 S SMALLWOOD ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,49,HISPANIC,MALE,0,f173914166
14H0009,2014-01-10,2200 MARYLAND AV,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,35769c9a94
14H0009,2014-01-10,2200 MARYLAND AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,813217b373
14H0011,2014-01-10,7000 MC CLEAN BLVD,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,35,BLACK,MALE,0,028dd30f9f
14H0011,2014-01-10,7000 MC CLEAN BLVD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,35,BLACK,MALE,0,71ae72b29f
14H0012,2014-01-11,100 E MADISON ST,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,31,BLACK,MALE,0,4ec94983b5
14H0012,2014-01-11,100 E MADISON ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,99e745db60
14H0013,2014-01-12,3600 REISTERSTOWN RD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,20,BLACK,MALE,0,49f5090758
14H0014,2014-01-12,3900 EDGEWOOD RD,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,29,BLACK,MALE,0,3cb8489c12
14V0010,2014-01-12,200 MASON CT,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,3fc2d4acd3
14V0010,2014-01-12,200 MASON CT,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,67f12e1aca
14V0011,2014-01-12,5900 MORAVIA RD,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,38,BLACK,MALE,0,1ff6992849
14V0011,2014-01-12,5900 MORAVIA RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,1,,BLACK,MALE,0,f59292a087
14V0012,2014-01-13,1700 N MOUNT ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,e2b82cd37e
14V0012,2014-01-13,1700 N MOUNT ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,65150baf95
14V0014,2014-01-14,500 LONEYS LA,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,HISPANIC,MALE,0,d28d63fa32
14H0015,2014-01-17,300 ILCHESTER AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,24,BLACK,MALE,0,72225bc9ea
14V0017,2014-01-17,5300 BELAIR RD,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,2fa56fecc7
14V0017,2014-01-17,5300 BELAIR RD,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,0,a2d712ebbd
14V0016,2014-01-18,4200 NICHOLAS AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,c991f96b40
14V0016,2014-01-18,4200 NICHOLAS AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,ce93bc8df3
14V0018,2014-01-19,407 E SARATOGA ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,28,BLACK,MALE,1,381cec553d
14V0019,2014-01-19,2800 CLIFTON PARK TER,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,21,BLACK,MALE,0,1d9e7260b4
14V0019,2014-01-19,2800 CLIFTON PARK TER,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,da22493f97
14V0020,2014-01-20,11 S EUTAW ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,dc1151bc8a
14V0022,2014-01-20,5400 MOORES RUN DR,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,ecc532ae9a
14V0022,2014-01-20,5400 MOORES RUN DR,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,19,BLACK,MALE,0,a0d9a95393
14V0023,2014-01-21,20 S CATON AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,36,BLACK,MALE,0,927ca81fd2
14V0023,2014-01-21,20 S CATON AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,39,BLACK,MALE,0,927ca81fd2
14V0023,2014-01-21,20 S CATON AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,27,BLACK,MALE,1,8921d70f58
14V0024,2014-01-22,900 WILMOT CT,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,18,BLACK,MALE,0,9d1dadb32c
14V0025,2014-01-23,0005 WASHBURN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,1759ed7554
14V0026,2014-01-23,600 N BELNORD AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,35,BLACK,MALE,0,907651b2f5
14V0026,2014-01-23,600 N BELNORD AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,c2faa641df
14H0018,2014-01-25,1900 E 28TH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,16,BLACK,MALE,0,1a75e71467
14H0019,2014-01-27,600 E 38TH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,19,BLACK,MALE,0,d2640db45d
14V0027,2014-01-27,1200 W BALTIMORE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,23,BLACK,MALE,0,cf312fbe17
14V0027,2014-01-27,1200 W BALTIMORE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,7666d06a1b
14H0020,2014-01-28,5200 DENMORE AV,CLOSED,SUSPECT,,,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,9a86cc92ac
14H0020,2014-01-28,5200 DENMORE AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,9aafeae797
14H0020,2014-01-28,5200 DENMORE AV,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE + NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,a877abc587
14V0028,2014-01-29,2884 W BALTIMORE ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,31,BLACK,MALE,0,d2fa99641d
14H0021,2014-01-30,1500 COLE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,30,BLACK,FEMALE,0,6593e9f5b4
14H0021,2014-01-30,1500 COLE ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,35,BLACK,MALE,0,b969b174c5
14H0022,2014-01-30,900 S CLINTON ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,37,HISPANIC,MALE,0,dd9a4e0659
14H0022,2014-01-30,900 S CLINTON ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,35,BLACK,MALE,0,205ccc30ca
14H0023,2014-01-30,4100 WALRAD ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,56,BLACK,MALE,0,88c7d78190
14V0029,2014-01-30,1272 WOODBOURNE AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,c9502a9265
14V0030,2014-01-30,2100 W LEXINGTON ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,64f89183c1
14V0030,2014-01-30,2100 W LEXINGTON ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,f58abfc565
14V0031,2014-01-31,800 N PAYSON ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,a9fcdba3c0
14V0031,2014-01-31,800 N PAYSON ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,36,BLACK,MALE,0,d203f5419a
14V0032,2014-01-31,2200 E OLIVER ST,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,26,BLACK,MALE,0,cbe9f9a8b5
14V0033,2014-02-03,4100 EASTMONT AV,OPEN,PERSON OF INTEREST,,,NON FATAL SHOOTING,Firearm,1,0,18,BLACK,MALE,0,9f03379379
14V0033,2014-02-03,4100 EASTMONT AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,41,BLACK,MALE,0,f0f981860a
14H0025,2014-02-05,625 S PONCA ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,1,,BLACK,MALE,0,26f7977adc
14H0025,2014-02-05,625 S PONCA ST,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,1,,BLACK,MALE,0,bdcd413bae
14H0025,2014-02-05,625 S PONCA ST,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,79,WHITE,MALE,0,236454b635
14V0034,2014-02-05,2200 RUSKIN AV,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,22,BLACK,MALE,0,0111b5c757
14V0034,2014-02-05,2200 RUSKIN AV,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,46,BLACK,MALE,0,949e7bc460
14V0036,2014-02-07,2613 W FAYETTE ST,CLOSED,SUSPECT,,,NON FATAL SHOOTING,Firearm,0,0,43,BLACK,MALE,0,97d7e8c731
14V0036,2014-02-07,2613 W FAYETTE ST,CLOSED,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,20,BLACK,MALE,0,0a85e5839a
14V0037,2014-02-07,5239 HILLWELL RD,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,25,BLACK,MALE,0,3cad3e6e2e
14V0038,2014-02-08,4500 ERDMAN AV,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,30,BLACK,MALE,0,4174a38be7
14H0028,2014-02-10,1506 PENNSYLVANIA AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,06d54b2043
14H0029,2014-02-11,3910 THE ALAMEDA,CLOSED,SUSPECT,,,HOMICIDE,Firearm,0,0,25,BLACK,MALE,0,ff1c996067
14H0029,2014-02-11,3910 THE ALAMEDA,CLOSED,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,48,BLACK,MALE,0,a05e09338f
14H0030,2014-02-11,500 E 35TH ST,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,2da8cf2ee3
14V0042,2014-02-20,4500 GREEN ROSE LA,OPEN,VICTIM,NON FATAL SHOOTING,NON FATAL SHOOTING,NON FATAL SHOOTING,Firearm,0,0,24,BLACK,MALE,0,b614b86b93
14H0032,2014-02-21,400 N PATTERSON PARK AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,28,BLACK,MALE,0,c9f30bdc12
14H0033,2014-02-23,5100 CORDELIA AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,25,BLACK,MALE,0,0eef720eba
14H0033,2014-02-23,5100 CORDELIA AV,OPEN,PERSON OF INTEREST,,,HOMICIDE,Firearm,1,0,30,BLACK,MALE,0,0eef720eba
14H0033,2014-02-23,5100 CORDELIA AV,OPEN,VICTIM,HOMICIDE SHOOTING,HOMICIDE,HOMICIDE,Firearm,0,0,26,BLACK,MALE,0,1b21b48feb
